Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,Property Type,Size,Price per Area,Price per Room
bangsar,6080000,,,,Unfurnished,Residential Land,9350,650.2673797,
bangsar,9900000,5,3,2,Partly Furnished,Bungalow,15208,650.973172,1980000
bangsar,9900000,,,6,Partly Furnished,Bungalow,15208,650.973172,
bangsar,1250000,3,2,,Partly Furnished,Townhouse,1920,651.0416667,416666.6667
bangsar,4950000,6,7,,Partly Furnished,Bungalow,7600,651.3157895,825000
bangsar,9900000,6,6,6,Partly Furnished,Bungalow,15200,651.3157895,1650000
bangsar,6099900,,,,Unfurnished,Bungalow,9365,651.3507742,
bangsar,899000,4,3,1,Fully Furnished,Condominium,1380,651.4492754,224750
bangsar,880000,4,3,1,Fully Furnished,Condominium,1350,651.8518519,220000
bangsar,4300000,5,4,,Partly Furnished,Bungalow,6580,653.4954407,860000
bangsar,4300000,5,4,,Fully Furnished,Bungalow,6580,653.4954407,860000
bangsar,8500000,7,6,4,Partly Furnished,Bungalow,13000,653.8461538,1214285.714
bangsar,1000000,3,2,,Unfurnished,Condominium,1529,654.0222368,333333.3333
bangsar,1920000,5,5,,Partly Furnished,Condominium,2928,655.7377049,384000
bangsar,1050000,3,2,1,Partly Furnished,Condominium,1600,656.25,350000
bangsar,700000,2,2,,,Condominium,1066,656.6604128,350000
bangsar,2300000,6,6,,Partly Furnished,Condominium,3500,657.1428571,383333.3333
bangsar,6680000,5,6,,,Bungalow,10160,657.480315,1336000
bangsar,1020000,3,2,1,,Condominium,1550,658.0645161,340000
bangsar,702000,3,2,,Partly Furnished,Condominium,1066,658.5365854,234000
bangsar,702000,3,2,,Partly Furnished,Condominium,1066,658.5365854,234000
bangsar,702000,3,2,,Partly Furnished,Condominium,1066,658.5365854,234000
bangsar,702000,2,2,,Unknown,Condominium,1066,658.5365854,351000
bangsar,702000,2,2,,Unknown,Condominium,1066,658.5365854,351000
bangsar,702000,2,2,,Unknown,Condominium,1066,658.5365854,351000
bangsar,8000000,6,8,4,Partly Furnished,Bungalow,12130,659.5218467,1333333.333
bangsar,3500000,5,3,,Unfurnished,Terrace/Link House,5305,659.7549482,700000
bangsar,7000000,6,6,,Partly Furnished,Bungalow,10600,660.3773585,1166666.667
bangsar,2900000,4,4,2,Partly Furnished,Terrace/Link House,4391,660.4418128,725000
bangsar,1150000,4,3,1,Fully Furnished,Condominium,1740,660.9195402,287500
bangsar,5950000,6,6,,Partly Furnished,Bungalow,9000,661.1111111,991666.6667
bangsar,4100000,7,6,,Partly Furnished,Bungalow,6200,661.2903226,585714.2857
bangsar,1490000,3,2,2,Fully Furnished,Townhouse,2250,662.2222222,496666.6667
bangsar,530000,2,1,1,Fully Furnished,Condominium,800,662.5,265000
bangsar,1239000,4,2,2,Unfurnished,Terrace/Link House,1870,662.5668449,309750
bangsar,3800000,6,4,6,Partly Furnished,Bungalow,5726,663.6395389,633333.3333
bangsar,3800000,6,4,8,Partly Furnished,Bungalow,5726,663.6395389,633333.3333
bangsar,1495000,3,2,2,Partly Furnished,Townhouse,2250,664.4444444,498333.3333
bangsar,5980000,6,7,6,Partly Furnished,Bungalow,9000,664.4444444,996666.6667
bangsar,11500000,6,5,,Unfurnished,Bungalow,17300,664.7398844,1916666.667
bangsar,4380000,5,4,4,Fully Furnished,Bungalow,6580,665.6534954,876000
bangsar,4380000,5,3,6,Partly Furnished,Bungalow,6580,665.6534954,876000
bangsar,4380000,5,4,,Partly Furnished,Bungalow,6580,665.6534954,876000
bangsar,1950000,5,4,,,Condominium,2928,665.9836066,390000
bangsar,799999,3,2,2,,Condominium,1200,666.6658333,266666.3333
bangsar,1250000,4,2,2,Partly Furnished,Terrace/Link House,1875,666.6666667,312500
bangsar,1250000,4,2,4,Unfurnished,Terrace/Link House,1875,666.6666667,312500
bangsar,1000000,3,2,1,,Condominium,1500,666.6666667,333333.3333
bangsar,1280000,3,2,2,Partly Furnished,Terrace/Link House,1920,666.6666667,426666.6667
bangsar,1500000,3,2,2,Partly Furnished,Terrace/Link House,2250,666.6666667,500000
bangsar,1600000,3,2,2,Partly Furnished,Townhouse,2400,666.6666667,533333.3333
bangsar,3800000,6,4,,Partly Furnished,Bungalow,5700,666.6666667,633333.3333
bangsar,6000000,8,7,,Partly Furnished,Bungalow,9000,666.6666667,750000
bangsar,3800000,5,4,,Partly Furnished,Bungalow,5700,666.6666667,760000
bangsar,6000000,5,4,3,,Bungalow,9000,666.6666667,1200000
bangsar,8000000,5,5,3,Partly Furnished,Bungalow,12000,666.6666667,1600000
bangsar,1050000,3,3,1,Partly Furnished,Condominium,1571,668.3640993,350000
bangsar,1250000,4,2,,Partly Furnished,Terrace/Link House,1870,668.4491979,312500
bangsar,1250000,4,2,,Unfurnished,Terrace/Link House,1870,668.4491979,312500
bangsar,1250000,4,2,,Unfurnished,Terrace/Link House,1870,668.4491979,312500
bangsar,6800000,,,12,Unfurnished,Bungalow,10157,669.4890223,
bangsar,2350000,5,4,,Partly Furnished,Condominium,3509,669.7064691,470000
bangsar,1250000,4,3,,Partly Furnished,Condominium,1862,671.32116,312500
bangsar,1250000,4,3,,Partly Furnished,Condominium,1862,671.32116,312500
bangsar,1250000,4,3,,Partly Furnished,Condominium,1862,671.32116,312500
bangsar,1250000,4,3,,Partly Furnished,Condominium,1862,671.32116,312500
bangsar,740000,2,1,2,Fully Furnished,Condominium,1100,672.7272727,370000
bangsar,1100000,3,3,2,Fully Furnished,Condominium,1635,672.7828746,366666.6667
bangsar,875000,3,2,,Partly Furnished,Condominium,1300,673.0769231,291666.6667
bangsar,1680000,4,4,,,Condominium,2496,673.0769231,420000
bangsar,4380000,7,5,,Partly Furnished,Bungalow,6500,673.8461538,625714.2857
bangsar,1850000,6,5,2,,Condominium,2745,673.9526412,308333.3333
bangsar,1100000,3,2,2,Partly Furnished,Townhouse,1632,674.0196078,366666.6667
bangsar,735000,3,2,1,Fully Furnished,Condominium,1089,674.9311295,245000
bangsar,1190000,4,2,,Partly Furnished,Terrace/Link House,1760,676.1363636,297500
bangsar,6900000,6,6,6,Partly Furnished,Bungalow,10197,676.6696087,1150000
bangsar,8800000,6,6,10,Partly Furnished,Bungalow,13000,676.9230769,1466666.667
bangsar,1490000,3,2,1,Partly Furnished,Townhouse,2200,677.2727273,496666.6667
bangsar,1080000,3,2,1,Fully Furnished,Condominium,1590,679.245283,360000
bangsar,6900000,6,6,8,Partly Furnished,Bungalow,10157,679.3344491,1150000
bangsar,6900000,5,5,,Fully Furnished,Bungalow,10157,679.3344491,1380000
bangsar,410000,,,,,Serviced Residence,603,679.933665,
bangsar,1020000,3,2,1,Unfurnished,Condominium,1500,680,340000
bangsar,6800000,7,6,,Partly Furnished,Bungalow,10000,680,971428.5714
bangsar,950000,4,2,,Partly Furnished,Condominium,1397,680.0286328,237500
bangsar,1040000,3,3,1,Fully Furnished,Condominium,1529,680.1831262,346666.6667
bangsar,670000,3,2,1,Partly Furnished,Condominium,984,680.8943089,223333.3333
bangsar,670000,3,2,1,Fully Furnished,Condominium,984,680.8943089,223333.3333
bangsar,670000,3,2,1,Partly Furnished,Condominium,984,680.8943089,223333.3333
bangsar,670000,3,2,1,Partly Furnished,Condominium,984,680.8943089,223333.3333
bangsar,770000,2,1,1,Fully Furnished,Condominium,1130,681.4159292,385000
bangsar,750000,3,2,1,Partly Furnished,Condominium,1100,681.8181818,250000
bangsar,1200000,4,2,2,Partly Furnished,Terrace/Link House,1760,681.8181818,300000
bangsar,1500000,4,3,,,Terrace/Link House,2200,681.8181818,375000
bangsar,1500000,3,3,2,Fully Furnished,Townhouse,2200,681.8181818,500000
bangsar,1500000,3,3,2,Fully Furnished,Terrace/Link House,2200,681.8181818,500000
bangsar,1500000,3,3,2,Fully Furnished,Terrace/Link House,2200,681.8181818,500000
bangsar,4800000,6,5,,Partly Furnished,Bungalow,7028,682.9823563,800000
bangsar,2000000,4,5,2,Fully Furnished,Condominium,2928,683.0601093,500000
bangsar,8900000,7,4,,Partly Furnished,Bungalow,13027,683.1964382,1271428.571
bangsar,4500000,6,,4,Partly Furnished,Bungalow,6580,683.8905775,750000
bangsar,4500000,5,3,,Partly Furnished,Bungalow,6580,683.8905775,900000
bangsar,4500000,4,3,4,Partly Furnished,Bungalow,6580,683.8905775,1125000
bangsar,2400000,6,5,,Partly Furnished,Condominium,3509,683.9555429,400000
bangsar,2400000,6,6,3,Partly Furnished,Condominium,3509,683.9555429,400000
bangsar,2400000,6,6,2,,Condominium,3509,683.9555429,400000
bangsar,2400000,6,5,,Partly Furnished,Condominium,3509,683.9555429,400000
bangsar,2400000,6,6,3,Partly Furnished,Condominium,3509,683.9555429,400000
bangsar,6500000,,,,,Residential Land,9500,684.2105263,
bangsar,1280000,4,2,,Partly Furnished,Terrace/Link House,1870,684.4919786,320000
bangsar,1280000,4,3,,Partly Furnished,Terrace/Link House,1870,684.4919786,320000
bangsar,1280000,4,2,,Partly Furnished,Terrace/Link House,1870,684.4919786,320000
bangsar,1280000,4,2,,Partly Furnished,Terrace/Link House,1870,684.4919786,320000
bangsar,1280000,4,2,2,Partly Furnished,Terrace/Link House,1870,684.4919786,320000
bangsar,8900000,7,4,,Partly Furnished,Bungalow,13000,684.6153846,1271428.571
bangsar,2600000,4,3,5,Fully Furnished,Terrace/Link House,3797,684.7511193,650000
bangsar,2300000,4,5,2,Partly Furnished,Condominium,3349,686.7721708,575000
bangsar,2300000,4,5,3,Partly Furnished,Condominium,3349,686.7721708,575000
bangsar,1100000,4,3,1,Partly Furnished,Condominium,1600,687.5,275000
bangsar,2750000,5,3,,Fully Furnished,Semi-detached House,4000,687.5,550000
bangsar,5500000,5,,,,Bungalow,8000,687.5,1100000
bangsar,1480000,5,5,1,Partly Furnished,Condominium,2147,689.3339544,296000
bangsar,910000,3,2,2,Partly Furnished,Condominium,1320,689.3939394,303333.3333
bangsar,6490000,7,7,5,Partly Furnished,Bungalow,9414,689.3987678,927142.8571
bangsar,1000000,3,1,7,,Condominium,1450,689.6551724,333333.3333
bangsar,1290000,4,2,3,Unfurnished,Terrace/Link House,1870,689.8395722,322500
bangsar,6900000,6,6,3,Partly Furnished,Bungalow,10000,690,1150000
bangsar,10493520,6,5,,Partly Furnished,Bungalow,15208,690,1748920
bangsar,9885630,5,4,,Partly Furnished,Bungalow,14327,690,1977126
bangsar,580000,2,1,,Fully Furnished,Condominium,840,690.4761905,290000
bangsar,9900000,6,4,4,Partly Furnished,Bungalow,14327,691.0030013,1650000
bangsar,8400000,7,6,7,,Bungalow,12142,691.8135398,1200000
bangsar,1100000,3,3,,Partly Furnished,Condominium,1590,691.8238994,366666.6667
bangsar,1900000,4,6,,Partly Furnished,Condominium,2745,692.1675774,475000
bangsar,9000000,6,6,6,Partly Furnished,Bungalow,13000,692.3076923,1500000
bangsar,9000000,6,6,6,Partly Furnished,Bungalow,13000,692.3076923,1500000
bangsar,880000,3,2,,Partly Furnished,Condominium,1270,692.9133858,293333.3333
bangsar,1220000,4,2,,,Terrace/Link House,1760,693.1818182,305000
bangsar,1220000,3,2,2,Partly Furnished,Terrace/Link House,1760,693.1818182,406666.6667
bangsar,1300000,5,2,1,Unfurnished,Terrace/Link House,1875,693.3333333,260000
bangsar,1300000,4,2,,Unfurnished,Terrace/Link House,1875,693.3333333,325000
bangsar,1300000,4,2,,Unfurnished,Terrace/Link House,1875,693.3333333,325000
bangsar,1300000,4,2,2,Unfurnished,Terrace/Link House,1875,693.3333333,325000
bangsar,1300000,3,3,2,Unfurnished,Terrace/Link House,1875,693.3333333,433333.3333
bangsar,1300000,3,2,,Unfurnished,Terrace/Link House,1875,693.3333333,433333.3333
bangsar,4400000,6,5,,Partly Furnished,Bungalow,6335,694.5540647,733333.3333
bangsar,9800000,20,20,6,Fully Furnished,Bungalow,14102,694.9368884,490000
bangsar,6000000,5,8,,Partly Furnished,Bungalow,8633,695.0075292,1200000
bangsar,1300000,,,,,Terrace/Link House,1870,695.1871658,
bangsar,5300000,6,6,3,,Condominium,7621,695.4467918,883333.3333
bangsar,4800000,7,6,,Partly Furnished,Bungalow,6900,695.6521739,685714.2857
bangsar,1150000,4,2,,Partly Furnished,Terrace/Link House,1650,696.969697,287500
bangsar,2650000,4,3,,Partly Furnished,Terrace/Link House,3798,697.7356503,662500
bangsar,1300000,3,3,,Partly Furnished,Condominium,1859,699.3006993,433333.3333
bangsar,1920000,6,5,2,Partly Furnished,Condominium,2745,699.4535519,320000
bangsar,1190000,3,2,1,Partly Furnished,Condominium,1700,700,396666.6667
bangsar,1400000,3,2,2,Partly Furnished,Townhouse,2000,700,466666.6667
bangsar,2456300,5,5,2,Partly Furnished,Condominium,3509,700,491260
bangsar,7000000,7,5,,Partly Furnished,Bungalow,10000,700,1000000
bangsar,7000000,7,6,6,,Bungalow,10000,700,1000000
bangsar,7000000,5,6,6,Partly Furnished,Bungalow,10000,700,1400000
bangsar,1100000,3,3,,Partly Furnished,Condominium,1571,700.1909612,366666.6667
bangsar,4800000,4,3,,Partly Furnished,Bungalow,6850,700.729927,1200000
bangsar,2370000,6,5,,Partly Furnished,Condominium,3380,701.183432,395000
bangsar,4000000,6,4,,,Bungalow,5700,701.754386,666666.6667
bangsar,1390000,4,4,,Fully Furnished,Condominium,1977,703.0854831,347500
bangsar,1550000,4,2,2,Partly Furnished,Terrace/Link House,2200,704.5454545,387500
bangsar,6200000,4,4,4,Fully Furnished,Bungalow,8800,704.5454545,1550000
bangsar,4398000,5,4,,Partly Furnished,Bungalow,6240,704.8076923,879600
bangsar,4800000,6,4,,,Bungalow,6800,705.8823529,800000
bangsar,1750000,5,5,2,Partly Furnished,Condominium,2479,705.9298104,350000
bangsar,1350000,4,4,2,Fully Furnished,Condominium,1910,706.8062827,337500
bangsar,1350000,4,4,2,Fully Furnished,Condominium,1910,706.8062827,337500
bangsar,920000,3,2,1,Fully Furnished,Condominium,1300,707.6923077,306666.6667
bangsar,1400000,4,4,,,Condominium,1977,708.143652,350000
bangsar,850000,3,2,1,Fully Furnished,Condominium,1200,708.3333333,283333.3333
bangsar,8500000,7,7,,Partly Furnished,Bungalow,12000,708.3333333,1214285.714
bangsar,8500000,7,6,,Partly Furnished,Bungalow,12000,708.3333333,1214285.714
bangsar,8500000,7,6,,Partly Furnished,Bungalow,12000,708.3333333,1214285.714
bangsar,4980000,6,5,8,Partly Furnished,Bungalow,7030,708.3926031,830000
bangsar,1400000,4,4,1,Partly Furnished,Condominium,1975,708.8607595,350000
bangsar,2400000,5,5,3,,Condominium,3380,710.0591716,480000
bangsar,2400000,5,6,3,Partly Furnished,Condominium,3380,710.0591716,480000
bangsar,2400000,5,5,,Fully Furnished,Condominium,3380,710.0591716,480000
bangsar,1950000,6,4,,Partly Furnished,Condominium,2746,710.1238165,325000
bangsar,1250000,6,2,2,Partly Furnished,Terrace/Link House,1760,710.2272727,208333.3333
bangsar,1250000,4,2,4,Unfurnished,Terrace/Link House,1760,710.2272727,312500
bangsar,1250000,4,2,4,Unfurnished,Terrace/Link House,1760,710.2272727,312500
bangsar,1250000,3,2,2,Partly Furnished,Terrace/Link House,1760,710.2272727,416666.6667
bangsar,6290000,5,6,4,Partly Furnished,Bungalow,8847,710.9754719,1258000
bangsar,3200000,5,4,4,Partly Furnished,Terrace/Link House,4500,711.1111111,640000
bangsar,5100000,6,4,,Fully Furnished,Bungalow,7168,711.4955357,850000
bangsar,2500000,6,6,3,Partly Furnished,Condominium,3509,712.4536905,416666.6667
bangsar,2500000,6,4,,Partly Furnished,Condominium,3509,712.4536905,416666.6667
bangsar,3850000,6,5,,Partly Furnished,Bungalow,5400,712.962963,641666.6667
bangsar,3850000,6,5,3,Partly Furnished,Bungalow,5400,712.962963,641666.6667
bangsar,4800000,6,6,,Partly Furnished,Bungalow,6732,713.0124777,800000
bangsar,1600000,4,3,2,Partly Furnished,Condominium,2239,714.6047343,400000
bangsar,1180000,3,2,,Unfurnished,Terrace/Link House,1650,715.1515152,393333.3333
bangsar,800000,2,1,1,Partly Furnished,Condominium,1118,715.5635063,400000
bangsar,800000,2,1,1,Partly Furnished,Condominium,1118,715.5635063,400000
bangsar,3800000,5,3,3,,Terrace/Link House,5305,716.3053723,760000
bangsar,2100000,4,4,3,Partly Furnished,Condominium,2928,717.2131148,525000
bangsar,2450000,5,6,3,Partly Furnished,Condominium,3414,717.6332748,490000
bangsar,1250000,4,3,,Partly Furnished,Condominium,1740,718.3908046,312500
bangsar,1250000,4,3,1,Fully Furnished,Condominium,1740,718.3908046,312500
bangsar,1250000,3,3,1,Partly Furnished,Condominium,1740,718.3908046,416666.6667
bangsar,6990000,6,5,3,Partly Furnished,Bungalow,9700,720.6185567,1165000
bangsar,1980000,5,4,2,Partly Furnished,Condominium,2745,721.3114754,396000
bangsar,4980000,7,6,4,,Bungalow,6900,721.7391304,711428.5714
bangsar,1350000,4,2,,Partly Furnished,Terrace/Link House,1870,721.9251337,337500
bangsar,1350000,4,2,,,Terrace/Link House,1870,721.9251337,337500
bangsar,730000,2,1,1,Fully Furnished,Condominium,1011,722.0573689,365000
bangsar,1920000,4,5,2,Partly Furnished,Condominium,2659,722.0759684,480000
bangsar,1300000,3,2,,Unfurnished,Terrace/Link House,1800,722.2222222,433333.3333
bangsar,1300000,2,3,2,Partly Furnished,Terrace/Link House,1800,722.2222222,650000
bangsar,6500000,6,8,5,Partly Furnished,Bungalow,9000,722.2222222,1083333.333
bangsar,1750000,5,5,,Partly Furnished,Condominium,2417,724.0380637,350000
bangsar,4350000,4,3,,Partly Furnished,Bungalow,6000,725,1087500
bangsar,4350000,4,3,4,Unfurnished,Bungalow,6000,725,1087500
bangsar,4350000,4,3,3,Partly Furnished,Bungalow,6000,725,1087500
bangsar,1350000,4,5,1,Fully Furnished,Condominium,1862,725.0268528,337500
bangsar,3500000,4,4,6,Partly Furnished,Terrace/Link House,4825,725.388601,875000
bangsar,3500000,4,4,,Fully Furnished,Terrace/Link House,4825,725.388601,875000
bangsar,1379000,3,2,2,Unfurnished,Townhouse,1900,725.7894737,459666.6667
bangsar,1350000,4,3,2,Partly Furnished,Condominium,1859,726.19688,337500
bangsar,6500000,6,6,,Partly Furnished,Bungalow,8950,726.2569832,1083333.333
bangsar,1380000,4,2,,Unfurnished,Townhouse,1900,726.3157895,345000
bangsar,1380000,3,2,,Partly Furnished,Townhouse,1900,726.3157895,460000
bangsar,1380000,3,2,,Partly Furnished,Townhouse,1900,726.3157895,460000
bangsar,4580000,6,6,5,Fully Furnished,Bungalow,6300,726.984127,763333.3333
bangsar,1280000,3,2,,,Terrace/Link House,1760,727.2727273,426666.6667
bangsar,4000000,5,3,,Partly Furnished,Bungalow,5500,727.2727273,800000
bangsar,4900000,6,6,,Partly Furnished,Bungalow,6732,727.8669043,816666.6667
bangsar,4950000,6,5,4,Partly Furnished,Bungalow,6800,727.9411765,825000
bangsar,6500000,6,,,,Bungalow,8923,728.4545556,1083333.333
bangsar,6500000,6,5,,Partly Furnished,Bungalow,8923,728.4545556,1083333.333
bangsar,2560000,6,6,3,Partly Furnished,Condominium,3509,729.5525791,426666.6667
bangsar,1530000,4,3,2,Fully Furnished,Condominium,2095,730.3102625,382500
bangsar,4900000,6,4,6,Partly Furnished,Bungalow,6700,731.3432836,816666.6667
bangsar,1390000,3,2,2,Partly Furnished,Townhouse,1900,731.5789474,463333.3333
bangsar,1150000,3,2,2,Fully Furnished,Condominium,1570,732.4840764,383333.3333
bangsar,1150000,3,2,1,Fully Furnished,Condominium,1570,732.4840764,383333.3333
bangsar,1400000,4,3,,Fully Furnished,Condominium,1910,732.9842932,350000
bangsar,1450000,4,4,,Fully Furnished,Condominium,1977,733.4344967,362500
bangsar,1050000,3,2,7,Partly Furnished,Condominium,1430,734.2657343,350000
bangsar,3550000,4,4,,Partly Furnished,Terrace/Link House,4825,735.7512953,887500
bangsar,4000000,5,5,6,Partly Furnished,Bungalow,5435,735.9705612,800000
bangsar,14000000,8,8,5,Partly Furnished,Bungalow,19000,736.8421053,1750000
bangsar,2800000,5,,,,Terrace/Link House,3798,737.2301211,560000
bangsar,4500000,6,7,5,Partly Furnished,Bungalow,6100,737.704918,750000
bangsar,3560000,4,4,,Fully Furnished,Terrace/Link House,4825,737.8238342,890000
bangsar,1550000,3,2,2,Fully Furnished,Townhouse,2100,738.0952381,516666.6667
bangsar,3100000,5,6,4,Partly Furnished,Terrace/Link House,4200,738.0952381,620000
